"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"VSTM4","VSTM4","0.155466856188145","0.0390920073442454","0.999880957628728"
"TSSK1B","TSSK1B","0.181365417784653","0.0390960651789364","0.999880957628728"
"MEGF10","MEGF10","0.170633114496832","0.0392055513316646","0.999880957628728"
"MSX2","MSX2","-0.19275736123610396","0.0392355174706686","0.999880957628728"
"OR5M9","OR5M9","0.161599212287543","0.0394091277321691","0.999880957628728"
"DEFB119","DEFB119","0.205374275640827","0.0395817377745215","0.999880957628728"
"TNP2","TNP2","0.19342646734791602","0.0395980959758221","0.999880957628728"
"FAM228A","FAM228A","0.259906139694374","0.0399851045956559","0.999880957628728"
"FAM47A","FAM47A","0.173254773027469","0.0402348350179522","0.999880957628728"
"HLA-DOA","HLA-DOA","-0.169055457225646","0.040268793388291","0.999880957628728"
"MMP13","MMP13","0.170214010188079","0.0405112657157245","0.999880957628728"
"CFAP206","CFAP206","-0.159248781252053","0.0406639194568162","0.999880957628728"
"PSMD6","PSMD6","-0.15201593840525304","0.0407828756305256","0.999880957628728"
"TMEM126A","TMEM126A","-0.194909819392603","0.0408443147652612","0.999880957628728"
"ERFE","ERFE","0.173316874270049","0.0409270503539351","0.999880957628728"
"LOC100130370","LOC100130370","0.20766808148564997","0.0410046199111208","0.999880957628728"
"TPX2","TPX2","-0.17115105226258698","0.0410240445984291","0.999880957628728"
"STRA6","STRA6","0.172601466781455","0.0410536790366578","0.999880957628728"
"SHC4","SHC4","0.15446530969883998","0.0413239107812132","0.999880957628728"
"REG1B","REG1B","0.21394505936418698","0.0415143212736769","0.999880957628728"
"LRRTM3","LRRTM3","0.18956882037825498","0.0416505786000485","0.999880957628728"
"CAAP1","CAAP1","-0.177871104634885","0.0417788608575986","0.999880957628728"
"CDK8","CDK8","-0.15891470648513598","0.041809993884102996","0.999880957628728"
"TRMT61B","TRMT61B","-0.19032278121167998","0.0420108739210598","0.999880957628728"
"TEDDM1","TEDDM1","0.14817013707631901","0.0420604165526655","0.999880957628728"
"LOC646471","LOC646471","0.13975660374081","0.0420688688000711","0.999880957628728"
"CYP27C1","CYP27C1","0.308416107439196","0.0421023348289799","0.999880957628728"
"SLC23A1","SLC23A1","0.144831002868504","0.0422045308333367","0.999880957628728"
"PLA2G2C","PLA2G2C","0.142008933792996","0.0422715593931376","0.999880957628728"
"UPK1A-AS1","UPK1A-AS1","0.210254288774217","0.0427618320915113","0.999880957628728"
"TMEM105","TMEM105","0.22397050728065498","0.0430508913984217","0.999880957628728"
"CLCN3","CLCN3","-0.215052913821141","0.0432255217129774","0.999880957628728"
"TMEM126B","TMEM126B","-0.162838997188038","0.0433825136128386","0.999880957628728"
"SLC13A4","SLC13A4","0.14956250991928197","0.0438886401655327","0.999880957628728"
"HCN1","HCN1","0.182833306985568","0.0440660345166634","0.999880957628728"
"CDCP2","CDCP2","0.21924192710996102","0.0440967593017938","0.999880957628728"
"ZNF821","ZNF821","0.161168049574543","0.0441208784120223","0.999880957628728"
"SFRP5","SFRP5","0.24454508822674498","0.0443177931976388","0.999880957628728"
"SERPINC1","SERPINC1","-0.21684737930688602","0.0445154064550931","0.999880957628728"
"NPSR1","NPSR1","0.18342946742428798","0.0445243575360168","0.999880957628728"
"DNAJC19","DNAJC19","-0.159749499798775","0.0445692807970278","0.999880957628728"
"LOC101928841","LOC101928841","0.18778665130204603","0.0446839706035713","0.999880957628728"
"SLC7A14","SLC7A14","0.19464413761768803","0.044713810182988","0.999880957628728"
"TMEM215","TMEM215","0.185069730923466","0.0447213821561216","0.999880957628728"
"OLFM3","OLFM3","0.239769996450983","0.0447927101453388","0.999880957628728"
"ZNF287","ZNF287","-0.18277140083604898","0.0448215445310315","0.999880957628728"
"MAK16","MAK16","-0.215112421767358","0.0448573666531729","0.999880957628728"
"EFS","EFS","0.15454492594839497","0.04501805892644","0.999880957628728"
"MIRLET7C","MIRLET7C","-0.24637531780759397","0.0450256859291687","0.999880957628728"
"ZNF660","ZNF660","-0.220150815632801","0.0451304110767392","0.999880957628728"
"PCDH10","PCDH10","0.200375772938177","0.0451477178531345","0.999880957628728"
"VKORC1L1","VKORC1L1","-0.14780950915559601","0.0453328490927078","0.999880957628728"
"PARVB","PARVB","-0.138938599071864","0.0454712248465021","0.999880957628728"
"FEV","FEV","0.173387971557734","0.0454727998787904","0.999880957628728"
"TRAPPC2","TRAPPC2","-0.19120121462311","0.0455011476213269","0.999880957628728"
"VIT","VIT","0.189870682886126","0.0455484904485797","0.999880957628728"
"SYT12","SYT12","0.185650091321011","0.04564190104358099","0.999880957628728"
"GPR45","GPR45","0.27479245097279703","0.0456525161355637","0.999880957628728"
"ITGA7","ITGA7","0.14395250922852698","0.04566578675374299","0.999880957628728"
"C9","C9","0.16630851064334698","0.0457025482040698","0.999880957628728"
"CCL22","CCL22","0.135652727565334","0.0458559180690926","0.999880957628728"
"ZNF554","ZNF554","0.172672075997397","0.0460176772778201","0.999880957628728"
"CRP","CRP","0.176559595976652","0.0460430056119304","0.999880957628728"
